nearc4,educ,black,smsa,south,married,exper,lwage
0,12,0,1,0,1.0,16,5.560682
0,13,0,1,0,1.0,7,6.476973
0,14,0,1,0,1.0,5,6.413459
0,12,0,1,0,5.0,11,6.58755
0,13,0,1,0,1.0,13,6.642487
0,12,0,0,0,1.0,9,6.429719
0,16,0,1,0,1.0,5,6.580639
0,18,0,1,0,3.0,2,6.246107
0,12,0,0,0,6.0,7,5.991465
0,14,0,1,1,1.0,7,6.694562
0,12,0,0,0,6.0,6,6.131227
0,17,0,0,0,1.0,9,6.464588
0,12,0,0,0,1.0,10,6.251904
0,12,0,1,0,1.0,6,6.342122
0,16,0,0,0,6.0,2,6.54103
0,12,0,1,0,6.0,13,6.885509
0,12,0,0,0,1.0,14,6.658011
0,14,0,1,0,1.0,7,6.09357
0,16,0,1,0,1.0,11,6.539586
0,16,0,0,0,6.0,4,6.033086
0,11,0,1,0,1.0,13,6.650279
0,15,0,1,0,6.0,5,5.991465
0,12,0,1,0,1.0,9,6.802395
0,16,0,0,0,1.0,9,6.55108
0,16,0,0,0,1.0,2,6.184149
0,16,0,1,0,1.0,7,6.795706
0,18,0,1,0,1.0,5,6.620073
0,13,0,0,0,1.0,14,6.961296
0,12,0,0,0,1.0,10,6.838405
0,12,0,0,0,1.0,8,6.342122
0,16,0,1,0,1.0,3,6.89467
0,16,0,1,0,1.0,2,6.645091
0,12,0,0,0,1.0,9,6.473891
0,16,0,0,0,6.0,8,6.107023
0,12,0,0,0,1.0,9,6.363028
0,8,0,0,0,1.0,19,6.309918
0,12,0,1,0,1.0,11,6.684612
0,12,0,1,0,6.0,6,5.075174
0,17,0,1,0,1.0,5,6.135565
0,14,0,1,0,1.0,5,6.052089
0,8,0,1,0,1.0,18,6.39693
0,17,0,1,0,4.0,3,6.763885
0,12,0,1,0,1.0,10,6.526495
0,12,0,1,0,1.0,9,7.01661
0,12,0,1,0,1.0,8,7.003066
0,12,0,0,0,1.0,6,5.655992
0,14,0,1,0,1.0,8,6.240276
0,13,0,1,0,1.0,7,6.476973
0,12,0,1,0,1.0,13,6.946014
0,12,0,1,0,1.0,8,6.55108
1,18,0,1,0,6.0,7,5.752573
1,12,0,0,0,1.0,15,5.736572
1,11,0,0,0,1.0,10,5.81413
1,11,0,0,0,1.0,8,6.249975
1,16,0,1,0,6.0,6,6.563856
1,12,0,0,0,1.0,7,6.434546
1,13,0,0,0,1.0,9,5.697093
1,14,0,1,0,1.0,4,6.437752
1,16,0,1,0,1.0,7,6.645091
1,16,0,1,0,6.0,6,6.12905
1,12,0,0,0,1.0,13,6.309918
1,14,0,0,0,1.0,9,6.152733
1,12,0,0,0,1.0,15,5.981414
1,14,0,0,0,1.0,5,6.386879
1,16,0,0,0,6.0,6,6.946014
1,12,0,1,0,1.0,16,5.991465
1,12,0,0,0,1.0,8,6.548219
1,16,0,0,1,1.0,4,6.569481
1,12,0,0,0,1.0,6,6.309918
1,14,0,0,0,1.0,7,5.808143
1,12,0,1,0,1.0,11,6.964136
1,11,0,1,0,1.0,13,6.380123
1,12,0,1,0,1.0,6,6.45047
1,10,0,1,0,2.0,10,6.214608
1,14,0,1,0,1.0,8,6.669498
1,18,0,1,0,1.0,7,6.723833
1,12,0,1,0,1.0,8,6.289716
1,18,0,1,0,1.0,4,6.357842
1,14,0,1,0,1.0,10,6.694562
1,14,0,1,0,1.0,10,6.582025
1,12,0,1,1,1.0,8,6.39693
1,10,0,1,1,1.0,12,6.113682
1,7,0,1,1,1.0,14,5.703783
1,12,1,1,1,6.0,8,5.97381
1,12,1,1,1,6.0,8,5.298317
1,9,0,0,1,1.0,18,6.620073
1,16,0,0,1,6.0,4,6.511745
1,14,0,1,1,1.0,10,6.896694
1,17,0,1,1,6.0,4,6.779922
1,13,0,0,1,1.0,7,6.807935
1,14,1,1,1,1.0,14,5.521461
1,10,0,1,1,1.0,12,6.253829
1,12,0,1,1,6.0,9,5.874931
1,12,0,1,1,1.0,6,5.627621
1,12,1,1,1,2.0,7,5.991465
1,10,1,1,1,1.0,12,5.609472
1,11,0,1,1,1.0,14,6.214608
1,11,0,1,1,1.0,16,6.401917
1,12,0,1,1,5.0,7,5.991465
1,12,1,1,1,5.0,10,6.163315
1,12,0,1,1,1.0,15,7.003066
1,14,0,1,1,6.0,6,5.820083
1,11,0,1,1,1.0,10,6.287858
1,13,1,1,1,1.0,7,6.001415
1,16,0,1,1,1.0,5,6.629363
1,16,0,1,1,1.0,11,6.317165
1,16,0,1,1,1.0,7,6.357842
1,15,0,1,1,1.0,5,6.068426
1,11,0,1,1,1.0,12,6.309918
1,16,0,1,1,1.0,2,6.680855
1,14,0,1,1,6.0,7,6.109248
1,13,0,1,1,1.0,10,6.693324
1,13,0,1,1,1.0,5,6.39693
1,13,0,1,1,1.0,15,6.838405
1,11,0,0,1,1.0,16,6.175867
1,12,0,1,1,1.0,11,6.434546
1,10,1,1,1,1.0,11,5.793014
1,16,0,1,1,1.0,4,6.39693
1,14,1,1,1,1.0,7,6.54103
1,15,0,1,1,1.0,12,6.827629
1,12,0,1,1,1.0,10,6.580639
1,12,1,1,1,1.0,7,6.291569
1,13,1,1,1,1.0,8,6.12905
1,13,1,1,1,6.0,8,6.184149
1,12,1,1,1,6.0,7,5.857933
1,16,0,1,1,6.0,3,5.298317
1,10,1,1,1,1.0,14,6.253829
1,12,1,1,1,4.0,7,5.521461
1,11,1,1,0,1.0,11,6.222576
1,12,1,1,1,1.0,10,5.894403
1,11,1,1,1,1.0,16,6.483108
1,12,1,1,1,1.0,14,6.052089
1,12,1,1,1,4.0,13,5.501258
1,11,1,1,1,6.0,8,5.521461
1,13,0,1,0,1.0,13,6.778785
1,12,1,1,1,1.0,8,6.532334
1,11,1,1,1,1.0,15,5.996452
1,12,1,1,1,4.0,13,6.059123
1,13,0,1,1,4.0,5,5.783825
1,17,0,1,1,5.0,4,6.586172
1,12,0,1,1,1.0,7,6.659294
1,14,1,1,1,1.0,7,5.575949
1,12,1,1,1,4.0,14,6.109248
1,14,1,1,1,4.0,7,5.846439
1,13,1,1,1,6.0,5,5.857933
1,13,1,1,1,6.0,5,5.991465
1,12,0,1,1,1.0,14,6.887553
1,12,1,1,1,1.0,11,5.953243
1,17,1,1,0,6.0,5,5.840641
1,16,1,1,1,6.0,3,6.33328
1,7,0,1,1,1.0,16,6.137727
1,12,1,1,1,6.0,10,6.336826
1,12,1,1,1,1.0,9,6.458338
1,10,1,1,1,1.0,14,6.135565
1,13,1,1,1,1.0,8,6.507277
1,13,1,1,1,6.0,5,6.001415
1,17,1,1,1,5.0,2,5.921578
1,12,1,1,1,6.0,6,5.438079
1,12,1,1,1,5.0,14,6.324359
1,8,1,1,1,1.0,15,5.703783
1,14,0,1,1,1.0,9,6.816736
1,18,0,1,1,1.0,3,6.324359
1,13,0,1,1,1.0,14,6.270988
1,15,0,1,1,6.0,5,5.799093
1,9,0,1,1,1.0,11,5.926926
1,13,0,1,1,1.0,5,6.421622
1,14,0,0,1,1.0,7,6.580639
1,16,0,1,0,4.0,3,6.270988
1,12,1,1,1,1.0,16,6.755769
1,14,1,1,1,1.0,7,6.475433
1,10,1,1,1,1.0,8,5.47227
1,12,1,1,1,1.0,16,5.616771
1,14,1,1,1,1.0,6,5.783825
1,14,1,1,0,5.0,9,5.877736
1,12,1,1,1,1.0,12,5.953243
1,14,0,1,1,1.0,4,5.899898
1,8,0,1,1,1.0,19,6.684612
1,12,0,1,1,1.0,16,6.177944
1,17,0,1,1,1.0,6,6.861712
1,17,0,1,1,1.0,3,6.135565
1,16,0,0,1,1.0,6,6.033086
1,10,0,1,1,1.0,9,5.669881
1,12,0,1,1,1.0,6,5.480639
1,12,1,1,1,1.0,13,6.72022
1,12,0,1,1,1.0,14,5.888878
1,16,0,0,1,1.0,6,6.393591
1,13,0,1,1,1.0,6,6.620073
1,16,1,1,1,6.0,3,5.953243
1,16,1,1,1,1.0,6,6.429719
1,13,0,1,1,1.0,15,6.463029
1,16,1,1,1,1.0,4,6.148468
1,13,1,1,1,6.0,5,5.953243
1,12,1,1,1,1.0,7,6.135565
1,12,0,1,1,1.0,9,6.453625
1,12,0,0,0,1.0,8,5.991465
1,13,0,1,1,1.0,8,6.633318
1,13,0,1,1,1.0,8,6.327937
1,12,0,1,1,1.0,16,6.907755
1,11,0,1,1,1.0,11,6.052089
1,12,1,1,1,1.0,12,6.018593
1,11,0,1,1,1.0,8,5.187386
1,18,0,1,1,1.0,8,5.926926
1,18,0,1,1,6.0,4,7.16858
1,15,1,1,0,1.0,9,6.165418
1,16,0,1,1,6.0,5,6.652863
1,12,0,1,1,1.0,9,6.570883
1,10,1,1,1,4.0,12,6.061457
1,13,1,1,1,6.0,5,6.075346
1,13,0,1,1,1.0,7,6.774224
1,14,1,1,1,5.0,13,6.049734
1,12,1,1,1,6.0,7,5.926926
1,12,1,1,1,1.0,7,6.192362
1,15,1,1,1,1.0,3,6.135565
1,12,1,1,1,1.0,16,5.828946
1,12,0,1,1,1.0,12,6.364751
1,12,0,1,1,1.0,9,6.244167
1,12,0,1,1,1.0,7,6.959399
1,12,1,1,1,1.0,12,6.163315
1,18,0,1,1,1.0,8,7.314553
1,15,0,1,0,4.0,12,6.869014
1,15,1,1,1,4.0,9,5.438079
1,18,1,1,1,1.0,5,6.620073
1,15,1,1,1,1.0,5,5.416101
1,13,1,1,1,1.0,7,5.802118
1,11,1,1,1,1.0,9,5.983936
1,10,0,1,1,1.0,18,6.620073
1,12,0,1,1,1.0,7,6.109248
1,13,1,1,1,1.0,6,6.76273
1,8,0,1,1,6.0,10,6.282267
1,16,0,1,0,1.0,5,6.74052
1,16,0,1,0,6.0,4,6.632002
1,16,0,1,1,6.0,2,6.39693
1,12,0,1,1,1.0,16,6.937314
1,14,0,1,1,1.0,12,6.775366
1,12,0,1,1,1.0,14,6.342122
1,16,0,1,1,6.0,3,6.278522
1,12,0,1,1,1.0,7,6.175867
1,12,1,1,1,1.0,10,6.403574
1,12,0,1,1,1.0,9,6.487684
1,12,0,1,1,1.0,13,6.437752
1,12,1,1,1,1.0,11,5.634789
1,10,0,1,1,1.0,12,6.214608
1,12,0,1,1,1.0,8,6.282267
1,10,0,1,1,1.0,10,6.706862
1,10,0,1,1,1.0,18,6.436151
1,10,0,1,1,1.0,12,6.403574
1,12,0,1,0,1.0,13,6.224558
1,12,0,1,0,1.0,12,6.620073
1,12,0,1,0,1.0,14,6.580639
1,18,0,1,0,1.0,8,6.51323
1,16,0,1,1,1.0,11,6.816736
1,17,1,1,1,1.0,7,6.778785
1,12,1,1,1,1.0,8,6.056784
1,8,1,1,1,1.0,10,6.674562
1,14,1,1,1,4.0,9,5.78996
1,10,1,1,1,5.0,14,5.746203
1,16,1,1,0,1.0,12,6.666957
1,18,0,1,0,1.0,7,5.820083
1,10,1,1,1,6.0,14,5.953243
1,16,1,1,1,5.0,5,6.270988
1,10,1,0,1,1.0,17,6.061457
1,12,0,0,0,2.0,9,6.891626
1,12,0,1,1,6.0,16,6.705639
1,14,1,1,1,1.0,12,6.613384
1,10,1,1,1,6.0,8,5.843544
1,14,1,1,1,1.0,14,6.317165
1,13,1,1,1,6.0,5,5.572154
1,18,1,1,1,1.0,8,6.613384
1,17,1,1,1,6.0,6,6.511745
1,17,1,1,1,5.0,9,6.580639
1,13,1,1,1,1.0,11,6.082219
0,12,1,1,1,1.0,8,6.300786
0,14,1,1,1,6.0,5,5.521461
0,14,1,1,1,4.0,7,6.436151
0,13,0,1,1,6.0,10,5.991465
0,16,0,1,1,1.0,7,6.357842
0,16,1,1,1,6.0,3,6.700731
0,12,1,1,1,4.0,16,6.437752
0,14,1,1,1,5.0,6,6.184149
0,16,0,1,1,6.0,6,6.734591
0,16,0,1,1,1.0,5,6.76273
0,16,0,1,1,1.0,4,5.783825
0,14,1,1,1,1.0,6,6.167517
0,16,1,1,1,1.0,3,5.521461
0,12,0,1,1,6.0,6,6.214608
0,13,0,1,1,6.0,6,6.244167
0,18,0,1,1,6.0,4,5.545177
0,13,0,1,1,6.0,5,6.576469
0,18,0,1,0,1.0,6,6.679599
0,12,0,1,1,1.0,7,6.620073
0,12,1,1,1,4.0,6,6.037871
0,12,1,1,1,1.0,8,6.066108
0,12,1,1,0,1.0,7,6.052089
0,12,1,1,1,6.0,13,5.393628
0,13,1,1,1,1.0,10,6.529419
0,15,0,1,1,1.0,13,6.214608
0,16,0,1,1,6.0,4,6.311735
0,11,0,1,1,1.0,8,6.55108
1,12,0,1,1,1.0,14,6.561031
1,17,0,1,1,1.0,5,6.259582
1,12,0,1,1,1.0,6,6.070738
1,14,0,1,1,1.0,5,6.135565
1,12,0,1,1,1.0,6,5.983936
1,15,0,1,1,1.0,5,5.991465
1,18,0,1,0,4.0,4,6.77079
1,12,0,1,1,1.0,8,5.934894
1,12,0,1,1,1.0,9,5.897154
1,15,0,1,1,1.0,10,6.869014
1,15,0,1,1,4.0,9,6.685861
1,5,0,1,1,1.0,21,5.991465
1,13,1,1,1,4.0,10,6.291569
1,10,0,1,1,1.0,14,6.109248
1,15,1,1,1,4.0,6,6.082219
1,12,1,1,1,5.0,8,5.886104
1,12,0,1,1,1.0,9,6.270988
1,12,1,1,1,1.0,8,6.580639
1,2,0,1,1,5.0,23,5.843544
1,11,0,1,0,1.0,10,6.958448
1,16,0,1,1,6.0,6,6.58755
1,12,1,1,0,5.0,15,6.297109
1,16,0,1,0,1.0,11,7.091742
1,16,0,1,1,1.0,2,5.991465
1,9,1,1,1,1.0,17,5.926926
1,11,1,1,1,1.0,13,5.638355
1,12,1,1,1,5.0,6,4.844187
1,12,1,1,0,6.0,14,7.239215
1,12,0,0,1,1.0,12,6.475433
1,16,0,1,1,5.0,9,6.040255
1,16,0,1,1,1.0,5,6.120297
1,12,1,1,1,1.0,7,6.493754
1,12,0,0,1,1.0,6,5.940171
1,10,1,1,1,4.0,18,5.752573
1,14,0,1,1,1.0,4,6.113682
1,12,0,1,1,1.0,10,6.437752
1,14,0,1,1,6.0,4,6.398595
1,13,0,1,1,1.0,8,6.212606
0,8,0,1,1,1.0,17,6.54103
1,18,0,0,1,1.0,8,6.282267
1,7,0,1,0,1.0,13,6.142037
1,12,0,0,1,1.0,6,5.991465
1,18,0,0,1,1.0,3,5.908083
1,8,0,0,1,1.0,11,6.55108
1,16,0,1,0,1.0,9,6.869014
1,6,0,0,1,1.0,12,5.899898
1,9,0,0,1,6.0,18,6.163315
1,12,0,0,1,1.0,6,5.298317
1,9,1,1,0,1.0,9,6.39693
1,12,1,1,0,6.0,9,6.224558
1,16,1,1,1,1.0,9,6.357842
1,12,1,0,1,6.0,6,6.124683
1,12,0,1,1,5.0,16,6.620073
1,11,0,0,1,1.0,15,6.357842
1,15,0,1,1,6.0,3,5.666427
1,12,1,1,1,1.0,7,5.411646
1,10,1,1,1,6.0,8,5.894403
1,10,1,1,1,5.0,10,5.433722
1,9,1,1,1,5.0,11,5.455321
1,14,1,1,1,1.0,4,6.142037
1,16,0,1,1,4.0,5,7.641564
1,15,1,1,1,1.0,10,6.056784
1,12,0,1,1,4.0,15,6.519147
1,13,0,0,1,6.0,8,5.746203
1,18,0,1,1,1.0,4,6.398595
1,10,0,1,1,1.0,17,6.214608
1,12,0,1,1,6.0,10,5.926926
1,12,1,1,1,1.0,16,6.309918
1,17,1,1,0,1.0,5,6.553934
1,16,1,1,1,1.0,11,6.437752
1,14,1,1,1,1.0,14,6.047372
1,11,1,1,1,1.0,11,5.872118
1,12,0,1,1,6.0,8,6.251904
1,14,0,1,1,1.0,4,5.883322
1,11,1,1,1,1.0,10,5.855072
1,12,1,1,1,1.0,13,5.680172
1,18,1,1,1,1.0,4,6.09357
1,6,1,1,1,1.0,22,5.598422
1,14,0,1,1,1.0,8,5.953243
1,12,0,1,1,1.0,9,6.082219
1,11,0,1,1,1.0,13,6.033086
1,11,0,1,1,1.0,14,6.175867
1,16,0,1,1,1.0,8,6.390241
1,12,1,1,1,1.0,10,6.39693
1,14,1,1,1,6.0,7,5.521461
1,12,1,1,1,1.0,13,6.274762
1,12,1,1,1,1.0,8,6.381816
1,12,1,1,0,1.0,15,6.22059
1,11,1,1,0,1.0,8,6.163315
1,16,0,1,1,4.0,9,7.225482
1,17,0,1,0,6.0,1,5.783825
1,14,0,1,1,1.0,5,6.357842
1,12,0,1,0,1.0,7,6.553934
1,16,0,1,1,6.0,3,6.095825
1,13,1,1,1,5.0,8,6.327937
1,13,0,1,1,1.0,13,6.869014
1,12,0,1,1,6.0,8,5.736572
1,17,0,1,1,1.0,10,7.145985
1,16,0,1,0,5.0,6,6.214608
1,16,0,1,0,6.0,8,6.368187
1,17,0,1,0,6.0,2,4.718499
1,14,0,1,0,1.0,13,6.511745
1,17,0,1,1,1.0,6,7.561642
1,14,1,1,1,6.0,4,5.991465
1,12,1,1,1,1.0,7,6.131227
1,12,1,1,1,6.0,12,5.501258
1,16,1,1,1,1.0,5,5.752573
1,14,0,1,1,1.0,6,6.463029
1,12,0,1,1,1.0,7,6.620073
1,17,0,1,0,1.0,2,5.7301
1,17,0,1,0,1.0,6,5.857933
1,18,0,1,0,5.0,3,6.135565
1,15,0,1,0,1.0,13,7.05099
1,16,0,1,1,1.0,12,7.466228
1,17,0,1,0,1.0,10,6.645091
1,15,0,1,0,1.0,8,6.593045
1,18,0,0,1,1.0,6,6.60123
1,16,0,0,1,1.0,3,6.214608
1,16,0,0,1,4.0,2,5.899898
1,13,0,1,1,1.0,5,5.808143
1,12,0,0,1,1.0,15,6.580639
1,12,0,0,1,1.0,9,5.926926
1,12,0,0,1,1.0,8,5.521461
1,17,0,0,1,1.0,7,5.888878
0,7,0,0,1,1.0,19,5.645447
0,12,0,0,1,1.0,16,6.028278
0,16,0,0,1,1.0,5,6.257668
0,12,0,0,1,1.0,15,6.559615
0,16,0,0,1,1.0,4,6.013715
0,12,0,0,1,1.0,6,6.030685
0,12,0,1,0,6.0,12,6.666957
0,16,0,0,1,1.0,5,6.357842
0,16,0,0,1,1.0,2,6.169611
0,17,0,1,1,6.0,4,6.437752
0,17,0,0,1,4.0,1,6.224558
0,12,0,0,1,1.0,14,5.659482
0,12,0,1,1,1.0,6,6.214608
0,8,0,1,1,4.0,13,6.214608
0,12,0,0,1,1.0,9,5.857933
0,13,0,0,1,1.0,5,6.135565
0,13,1,0,1,6.0,11,6.306275
0,12,1,0,1,1.0,10,5.541264
0,13,1,1,1,6.0,5,6.261492
0,12,1,0,1,1.0,15,5.676754
0,14,0,1,1,1.0,8,5.926926
0,18,0,1,1,6.0,8,6.270988
0,16,0,0,1,6.0,3,6.812345
0,9,0,1,1,1.0,13,5.866468
0,14,0,1,1,1.0,8,7.051856
0,8,0,1,1,4.0,20,5.521461
0,13,0,1,1,1.0,9,6.660575
0,13,0,1,1,6.0,12,6.030685
1,13,1,0,1,1.0,10,5.897154
1,13,1,1,1,1.0,8,5.926926
1,15,1,0,1,1.0,3,5.926926
1,16,1,0,1,1.0,6,5.880533
1,7,1,0,1,2.0,18,5.703783
1,14,0,0,1,1.0,5,6.269096
1,12,0,0,1,6.0,16,5.700444
1,8,1,0,1,1.0,18,6.109248
1,14,1,0,1,1.0,5,6.291569
1,8,0,0,1,1.0,15,6.269096
1,12,0,0,1,1.0,12,6.645091
1,12,1,1,0,6.0,8,5.288267
1,12,1,1,0,6.0,6,5.991465
1,12,1,1,0,6.0,10,6.624065
1,12,1,1,0,6.0,6,6.098074
1,9,1,0,1,1.0,15,5.480639
1,3,1,0,1,1.0,16,5.117994
1,12,0,1,1,1.0,6,6.098074
1,10,1,0,1,1.0,10,5.521461
1,12,0,0,1,1.0,8,6.163315
1,16,0,0,1,1.0,6,5.991465
1,18,0,0,1,6.0,0,5.986452
1,12,1,1,0,1.0,7,5.857933
1,12,1,0,1,1.0,15,6.259582
1,10,1,0,1,1.0,15,5.598422
1,9,1,0,1,1.0,15,5.736572
1,6,1,0,1,2.0,19,5.703783
1,12,1,0,1,1.0,10,5.783825
1,12,0,1,1,1.0,6,6.802395
0,13,0,1,1,1.0,7,6.620073
0,8,1,1,1,1.0,12,5.652489
0,12,0,1,1,1.0,6,5.627621
0,13,1,1,1,1.0,10,6.214608
0,8,0,1,1,1.0,16,6.55108
0,9,0,1,1,1.0,11,5.703783
0,8,0,1,1,1.0,20,5.971262
0,12,0,1,1,1.0,16,6.23637
0,16,0,1,1,6.0,9,6.436151
0,12,1,1,1,1.0,9,5.497168
0,12,0,1,1,1.0,9,5.894403
0,16,0,1,1,5.0,5,6.40688
0,12,0,1,1,1.0,7,6.633318
0,14,0,1,1,1.0,11,5.953243
0,12,1,1,1,1.0,14,6.204558
0,16,0,1,1,1.0,5,6.719013
0,12,0,1,1,1.0,7,6.001415
0,15,0,0,1,6.0,6,5.587249
0,12,0,0,1,1.0,16,6.086775
0,14,0,0,1,6.0,8,5.926926
0,10,0,0,1,1.0,8,5.70711
0,12,0,0,1,1.0,16,6.489205
0,15,1,1,0,4.0,3,6.242223
0,12,1,0,1,6.0,8,5.703783
0,12,1,0,1,6.0,8,5.438079
0,10,1,0,1,6.0,15,5.560682
0,12,1,0,1,1.0,6,5.720312
0,8,1,0,1,1.0,17,6.063785
0,8,1,0,1,1.0,10,5.560682
0,16,0,1,1,6.0,2,6.357842
0,11,1,0,1,1.0,12,6.052089
0,12,1,0,1,1.0,7,5.752573
0,13,0,0,1,1.0,10,5.926926
0,9,1,0,1,1.0,18,6.214608
0,12,0,1,1,4.0,7,6.214608
0,12,1,1,1,1.0,14,5.857933
0,10,1,1,1,1.0,13,6.263398
0,17,0,0,1,1.0,3,6.214608
0,16,0,1,1,1.0,3,5.953243
1,9,1,1,1,1.0,10,4.60517
1,15,1,1,1,1.0,5,5.703783
1,12,1,1,1,6.0,6,5.236442
1,8,1,1,1,1.0,19,5.872118
1,12,1,1,1,1.0,7,5.587249
1,12,1,1,1,1.0,10,5.587249
1,12,0,1,1,1.0,16,6.37332
1,12,1,0,1,4.0,6,5.926926
1,12,1,0,1,5.0,13,5.846439
1,16,0,1,1,1.0,6,6.300786
1,14,0,1,1,1.0,5,6.331502
1,12,0,1,0,1.0,8,6.357842
1,15,0,1,0,1.0,5,6.791222
1,13,0,0,1,1.0,7,6.437752
1,13,0,0,1,6.0,7,6.030685
1,6,0,0,1,1.0,19,6.526495
0,11,1,1,1,1.0,13,6.437752
0,9,1,1,1,6.0,12,5.736572
0,12,1,1,1,1.0,10,6.498282
0,11,0,1,1,1.0,15,5.655992
0,12,1,1,1,1.0,8,6.39693
0,16,1,1,0,5.0,7,6.609349
0,11,1,1,1,6.0,10,5.416101
0,12,0,1,1,1.0,16,6.434546
0,12,0,1,1,6.0,6,6.401917
0,12,0,1,1,1.0,11,6.309918
0,16,0,0,1,1.0,5,6.685861
1,14,0,1,1,1.0,10,5.799093
1,16,0,1,1,1.0,12,6.527958
1,15,0,1,0,6.0,8,6.907755
1,16,0,1,1,6.0,8,6.99485
1,13,1,1,1,4.0,5,6.165418
1,12,1,1,1,6.0,6,6.214608
1,14,1,1,1,1.0,5,6.856462
1,18,1,1,1,1.0,6,7.040536
1,12,1,1,1,1.0,14,6.109248
1,12,0,1,1,1.0,7,6.104793
1,16,0,1,1,6.0,5,5.888878
1,13,0,1,1,1.0,5,6.282267
1,17,0,1,1,1.0,2,6.423247
1,14,0,1,1,6.0,4,6.194406
1,12,0,1,1,1.0,8,6.028278
0,13,1,1,1,6.0,5,5.521461
0,13,0,0,1,1.0,9,6.214608
0,18,0,1,1,1.0,4,7.051856
0,12,0,0,1,1.0,14,6.263398
0,11,0,1,1,1.0,7,5.703783
0,9,0,0,1,1.0,11,5.7301
0,8,0,0,1,1.0,15,6.437752
0,13,0,1,1,6.0,5,5.857933
0,16,0,0,1,1.0,8,6.511745
0,13,0,0,1,1.0,9,6.324359
0,12,1,0,1,1.0,10,5.860786
0,12,1,1,0,1.0,10,6.583409
0,15,1,0,1,1.0,6,6.343881
0,11,1,1,1,6.0,8,5.480639
0,8,0,0,1,1.0,18,6.109248
0,11,1,0,1,1.0,16,5.823046
0,10,1,0,1,1.0,13,5.662961
1,17,0,0,1,1.0,1,6.023448
1,12,0,0,1,1.0,11,6.742881
1,16,0,0,1,1.0,10,6.77308
1,11,1,0,1,1.0,12,5.686975
1,8,1,0,1,4.0,12,5.703783
1,16,1,1,1,1.0,4,5.666427
1,9,1,0,1,2.0,14,5.697093
1,5,1,0,1,1.0,21,5.888878
1,12,1,1,0,1.0,12,7.000334
1,16,1,1,0,1.0,11,6.142037
1,14,1,0,1,1.0,7,5.57973
1,16,0,1,1,1.0,8,6.732211
1,16,0,0,1,1.0,9,6.357842
1,10,1,0,1,1.0,11,5.416101
1,12,1,0,1,1.0,7,5.459586
1,12,1,1,1,1.0,8,5.521461
1,12,0,0,1,1.0,10,5.278115
1,12,1,0,1,1.0,14,6.163315
1,11,0,0,1,4.0,9,6.214608
1,8,1,0,1,1.0,15,5.811141
1,10,1,0,1,4.0,11,6.118097
1,16,0,1,1,1.0,3,6.851185
1,13,0,0,1,1.0,5,5.673323
1,16,0,0,1,6.0,5,6.253829
1,15,0,0,1,1.0,7,6.161207
1,8,0,0,1,1.0,18,5.69036
1,12,0,1,1,1.0,15,6.040255
1,12,0,0,1,1.0,8,6.251904
1,12,0,0,1,1.0,14,5.755742
1,12,0,0,1,4.0,10,5.926926
1,13,1,0,1,1.0,6,6.309918
1,8,0,0,1,1.0,19,6.850126
1,16,0,1,1,1.0,5,6.163315
1,16,0,1,1,1.0,5,5.97381
1,11,0,1,1,6.0,7,6.620073
1,13,0,1,1,1.0,9,6.198479
1,12,1,1,1,1.0,10,6.214608
1,11,1,1,1,1.0,7,5.590987
1,12,1,1,1,1.0,15,6.163315
1,12,1,1,1,1.0,13,5.899898
1,11,1,1,1,1.0,9,5.638355
1,14,1,1,1,6.0,4,5.521461
1,12,1,1,1,1.0,15,5.572154
1,18,0,1,0,1.0,5,6.919684
1,17,0,1,1,1.0,5,6.725034
1,16,0,1,0,6.0,2,5.746203
1,14,0,1,1,1.0,12,6.869014
1,9,1,1,1,1.0,14,5.846439
1,11,1,1,1,6.0,8,5.703783
1,11,1,1,1,4.0,15,5.926926
1,14,0,1,1,1.0,4,6.214608
1,12,0,1,1,1.0,7,5.846439
1,9,1,1,1,1.0,19,5.765191
1,11,1,1,1,1.0,9,5.991465
1,13,1,1,1,1.0,8,6.306275
1,7,1,1,1,6.0,12,5.438079
1,12,0,0,1,1.0,8,6.035481
1,13,0,1,1,1.0,10,6.2672
1,10,0,1,1,1.0,17,6.76273
1,13,0,1,1,1.0,15,6.251904
1,11,0,1,1,6.0,12,5.81413
1,13,0,1,1,1.0,14,6.76273
1,8,0,0,1,1.0,13,6.253829
1,17,0,1,1,1.0,4,6.751101
1,12,0,0,1,1.0,6,5.755742
1,18,0,1,1,1.0,9,6.72263
1,16,0,1,1,1.0,9,6.774224
1,14,0,1,1,1.0,13,7.225482
1,16,0,1,1,6.0,12,6.111467
1,18,0,0,1,1.0,10,6.527958
1,13,0,1,1,4.0,9,6.075346
1,13,0,1,1,1.0,13,6.816736
1,13,0,0,1,1.0,14,6.751101
1,10,0,1,1,1.0,18,6.39693
1,12,1,1,1,6.0,10,5.545177
1,12,1,1,1,6.0,11,5.926926
1,16,1,1,1,1.0,5,6.089045
1,13,1,1,1,1.0,6,6.003887
1,12,1,1,1,5.0,14,6.016157
1,15,0,1,1,6.0,6,5.703783
1,16,0,1,1,1.0,4,6.54103
1,18,0,1,0,1.0,6,6.919684
0,15,1,1,1,1.0,5,6.113682
0,12,0,1,1,1.0,10,5.961005
0,18,0,0,1,1.0,3,6.198479
0,5,0,0,1,1.0,20,5.746203
1,14,0,1,1,5.0,6,6.357842
1,12,0,1,1,5.0,6,5.926926
